Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.806,0.892,0.222,0.175,0.719,0.608,0.604,0.248,0.736,0.625,0.632,0.518,0.48,0.061,0.899,0.854,0.845,0.545,0.734,0.562,0.501,0.318,0.08,1.0,1.0,1.0
BLEU-4,0.591,0.709,0.081,0.065,0.408,0.28,0.221,0.075,0.575,0.619,0.629,0.515,0.477,0.06,0.741,0.69,0.638,0.134,0.433,0.152,0.091,0.005,0.021,0.941,0.943,0.997
METEOR,0.872,0.916,0.276,0.263,0.688,0.64,0.57,0.279,0.836,0.728,0.855,0.829,0.52,0.237,0.903,0.877,0.874,0.538,0.767,0.586,0.492,0.229,0.198,0.659,0.687,0.681
ROUGE-1,0.814,0.943,0.528,0.501,0.82,0.748,0.709,0.519,0.829,0.762,0.769,0.678,0.72,0.41,0.898,0.857,0.853,0.556,0.744,0.576,0.507,0.331,0.383,0.99,0.99,0.99
ROUGE-4,0.446,0.596,0.081,0.075,0.279,0.173,0.106,0.057,0.518,0.732,0.747,0.658,0.683,0.382,0.616,0.56,0.482,0.027,0.265,0.04,0.013,0.0,0.031,0.853,0.857,0.963
ROUGE-L,0.81,0.85,0.423,0.385,0.752,0.653,0.557,0.393,0.798,0.762,0.769,0.678,0.72,0.41,0.889,0.857,0.846,0.518,0.735,0.538,0.44,0.162,0.28,0.253,0.353,0.57
ROUGE-Lsum,0.814,0.91,0.506,0.475,0.804,0.73,0.672,0.48,0.825,0.762,0.767,0.677,0.72,0.41,0.898,0.857,0.849,0.547,0.744,0.57,0.496,0.322,0.379,0.959,0.965,0.99
VCS_LCT0,0.725,0.94,0.486,0.795,0.879,0.821,0.875,0.868,0.903,0.763,0.707,0.583,0.709,0.0,0.805,0.728,0.962,0.115,0.886,0.633,0.381,0.0,0.741,0.0,0.046,0.432
VCS_LCT1,0.725,0.959,0.8,0.843,0.896,0.856,0.885,0.874,0.905,0.835,0.725,0.615,0.748,0.0,0.805,0.728,0.962,0.115,0.886,0.633,0.381,0.0,0.759,0.42,0.239,0.437
