Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.874,0.782,0.597,0.417,0.813,0.588,0.548,0.655,0.631,0.636,0.381,0.283,0.355,0.032,0.863,0.888,0.791,0.518,0.573,0.629,0.42,0.35,0.12,1.0,1.0,1.0
BLEU-4,0.71,0.458,0.335,0.197,0.648,0.32,0.306,0.377,0.535,0.633,0.378,0.281,0.352,0.031,0.694,0.75,0.497,0.156,0.245,0.26,0.042,0.005,0.046,0.814,0.821,0.997
METEOR,0.912,0.849,0.527,0.412,0.821,0.631,0.649,0.537,0.804,0.82,0.796,0.744,0.473,0.223,0.881,0.908,0.845,0.547,0.626,0.706,0.411,0.245,0.213,0.598,0.686,0.673
ROUGE-1,0.884,0.896,0.781,0.669,0.885,0.729,0.706,0.775,0.773,0.775,0.554,0.444,0.657,0.367,0.865,0.892,0.801,0.527,0.591,0.639,0.434,0.371,0.444,0.997,0.997,0.997
ROUGE-4,0.584,0.3,0.268,0.162,0.561,0.218,0.243,0.266,0.556,0.763,0.541,0.433,0.645,0.35,0.567,0.642,0.3,0.051,0.108,0.11,0.007,0.0,0.072,0.638,0.653,0.983
ROUGE-L,0.879,0.651,0.725,0.611,0.865,0.667,0.623,0.709,0.773,0.775,0.553,0.443,0.657,0.367,0.856,0.892,0.792,0.519,0.574,0.617,0.393,0.163,0.359,0.199,0.365,0.557
ROUGE-Lsum,0.884,0.798,0.768,0.656,0.875,0.713,0.688,0.743,0.773,0.775,0.554,0.444,0.657,0.367,0.865,0.892,0.799,0.527,0.591,0.637,0.428,0.367,0.421,0.975,0.977,0.997
VCS_LCT0,0.958,0.957,0.871,0.771,0.943,0.824,0.753,0.775,0.848,0.745,0.624,0.0,0.588,0.0,0.793,0.896,0.967,0.0,0.599,0.82,0.0,0.0,0.57,0.0,0.082,0.462
VCS_LCT1,0.963,0.97,0.908,0.884,0.952,0.875,0.854,0.841,0.851,0.75,0.638,0.037,0.667,0.0,0.793,0.896,0.967,0.0,0.601,0.821,0.0,0.0,0.703,0.453,0.137,0.462
