Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.866,0.773,0.4,0.389,0.615,0.558,0.46,0.554,0.587,0.672,0.557,0.466,0.345,0.031,0.802,0.844,0.815,0.693,0.504,0.6,0.513,0.353,0.079,1.0,1.0,1.0
BLEU-4,0.683,0.502,0.175,0.168,0.285,0.246,0.156,0.225,0.509,0.653,0.554,0.464,0.342,0.03,0.618,0.626,0.558,0.342,0.103,0.148,0.105,0.005,0.026,0.918,0.922,0.997
METEOR,0.905,0.821,0.35,0.374,0.598,0.602,0.524,0.422,0.777,0.79,0.853,0.828,0.459,0.222,0.851,0.869,0.862,0.714,0.476,0.604,0.516,0.243,0.195,0.546,0.568,0.553
ROUGE-1,0.87,0.878,0.641,0.64,0.744,0.708,0.612,0.699,0.739,0.797,0.712,0.633,0.646,0.363,0.832,0.847,0.83,0.699,0.519,0.618,0.526,0.37,0.415,0.99,0.99,0.99
ROUGE-4,0.537,0.376,0.13,0.125,0.176,0.148,0.069,0.128,0.555,0.736,0.693,0.616,0.619,0.338,0.491,0.461,0.384,0.154,0.022,0.04,0.018,0.0,0.055,0.821,0.824,0.966
ROUGE-L,0.866,0.741,0.517,0.556,0.655,0.609,0.474,0.539,0.739,0.795,0.712,0.633,0.646,0.363,0.832,0.84,0.826,0.694,0.47,0.594,0.502,0.159,0.358,0.265,0.379,0.567
ROUGE-Lsum,0.866,0.839,0.613,0.615,0.729,0.69,0.573,0.666,0.739,0.797,0.712,0.633,0.646,0.363,0.832,0.847,0.828,0.699,0.514,0.612,0.517,0.355,0.388,0.97,0.979,0.988
VCS_LCT0,0.955,0.957,0.802,0.906,0.921,0.91,0.858,0.945,0.886,0.659,0.725,0.619,0.697,0.0,0.641,0.904,0.971,0.002,0.0,0.741,0.0,0.0,0.734,0.0,0.0,0.46
VCS_LCT1,0.955,0.977,0.861,0.907,0.921,0.911,0.866,0.952,0.887,0.736,0.736,0.639,0.74,0.029,0.641,0.904,0.971,0.002,0.0,0.741,0.0,0.0,0.852,0.432,0.116,0.46
