Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.796,0.766,0.35,0.095,0.656,0.567,0.546,0.269,0.67,0.676,0.581,0.465,0.374,0.036,0.898,0.846,0.817,0.703,0.637,0.663,0.52,0.309,0.152,1.0,1.0,1.0
BLEU-4,0.536,0.512,0.127,0.024,0.327,0.25,0.202,0.072,0.609,0.663,0.578,0.462,0.371,0.035,0.771,0.657,0.579,0.382,0.299,0.289,0.121,0.009,0.054,0.922,0.926,0.996
METEOR,0.86,0.907,0.363,0.202,0.682,0.65,0.527,0.284,0.878,0.803,0.876,0.845,0.489,0.233,0.916,0.864,0.87,0.741,0.678,0.703,0.512,0.241,0.251,0.608,0.713,0.658
ROUGE-1,0.805,0.891,0.615,0.424,0.773,0.713,0.658,0.554,0.802,0.804,0.738,0.639,0.663,0.374,0.905,0.853,0.837,0.731,0.648,0.67,0.542,0.353,0.476,0.996,0.996,0.996
ROUGE-4,0.364,0.426,0.074,0.039,0.211,0.152,0.088,0.042,0.665,0.767,0.725,0.627,0.649,0.353,0.677,0.515,0.427,0.218,0.144,0.128,0.024,0.0,0.083,0.84,0.847,0.98
ROUGE-L,0.805,0.757,0.488,0.335,0.673,0.609,0.541,0.387,0.8,0.804,0.738,0.639,0.663,0.374,0.905,0.851,0.817,0.726,0.638,0.665,0.516,0.143,0.371,0.202,0.396,0.538
ROUGE-Lsum,0.805,0.834,0.601,0.405,0.755,0.685,0.647,0.505,0.802,0.804,0.738,0.639,0.663,0.374,0.905,0.853,0.835,0.731,0.648,0.668,0.542,0.346,0.457,0.994,0.996,0.996
VCS_LCT0,0.967,0.958,0.939,0.785,0.889,0.932,0.907,0.855,0.916,0.708,0.69,0.567,0.575,0.0,0.632,0.818,0.915,0.0,0.165,0.745,0.0,0.0,0.773,0.0,0.074,0.455
VCS_LCT1,0.967,0.98,0.941,0.891,0.955,0.934,0.95,0.902,0.916,0.739,0.706,0.571,0.594,0.0,0.632,0.818,0.985,0.0,0.209,0.745,0.0,0.0,0.879,0.415,0.214,0.455
