Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.948,0.665,0.589,0.121,0.693,0.592,0.706,0.43,0.641,0.647,0.494,0.396,0.371,0.031,0.857,0.868,0.757,0.61,0.543,0.598,0.48,0.356,0.027,1.0,1.0,1.0
BLEU-4,0.876,0.332,0.254,0.041,0.393,0.317,0.42,0.165,0.549,0.644,0.492,0.393,0.369,0.031,0.668,0.694,0.405,0.282,0.143,0.188,0.072,0.009,0.004,0.892,0.893,0.997
METEOR,0.963,0.803,0.481,0.247,0.724,0.691,0.704,0.436,0.805,0.83,0.812,0.779,0.467,0.218,0.874,0.896,0.801,0.651,0.56,0.629,0.467,0.254,0.14,0.562,0.592,0.573
ROUGE-1,0.951,0.833,0.766,0.472,0.806,0.745,0.816,0.687,0.779,0.781,0.656,0.563,0.665,0.363,0.861,0.877,0.772,0.638,0.573,0.63,0.505,0.389,0.302,0.984,0.984,0.984
ROUGE-4,0.815,0.205,0.142,0.058,0.282,0.23,0.311,0.12,0.578,0.742,0.63,0.541,0.645,0.346,0.526,0.557,0.224,0.127,0.035,0.068,0.009,0.0,0.011,0.751,0.753,0.949
ROUGE-L,0.951,0.657,0.663,0.427,0.739,0.68,0.748,0.555,0.768,0.774,0.655,0.562,0.665,0.363,0.861,0.87,0.732,0.632,0.526,0.569,0.428,0.165,0.212,0.221,0.307,0.549
ROUGE-Lsum,0.951,0.761,0.754,0.459,0.8,0.736,0.806,0.666,0.776,0.779,0.656,0.563,0.665,0.363,0.861,0.874,0.77,0.638,0.565,0.623,0.492,0.387,0.292,0.969,0.969,0.982
VCS_LCT0,0.994,0.883,0.929,0.623,0.961,0.917,0.943,0.861,0.839,0.791,0.745,0.572,0.61,0.0,0.578,0.91,0.971,0.0,0.119,0.724,0.0,0.0,0.178,0.0,0.0,0.455
VCS_LCT1,0.994,0.95,0.966,0.827,0.961,0.919,0.958,0.92,0.839,0.792,0.747,0.576,0.636,0.0,0.578,0.91,0.972,0.0,0.162,0.732,0.0,0.0,0.46,0.435,0.028,0.455
