Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.847,0.774,0.274,0.177,0.529,0.478,0.505,0.304,0.768,0.642,0.612,0.54,0.314,0.034,0.847,0.9,0.808,0.506,0.708,0.642,0.466,0.316,0.023,0.995,0.995,0.995
BLEU-4,0.65,0.503,0.073,0.054,0.206,0.176,0.184,0.08,0.72,0.629,0.604,0.533,0.307,0.034,0.744,0.768,0.56,0.158,0.456,0.254,0.073,0.005,0.004,0.941,0.942,0.987
METEOR,0.909,0.819,0.31,0.255,0.582,0.558,0.541,0.334,0.893,0.772,0.821,0.805,0.413,0.207,0.905,0.913,0.874,0.518,0.771,0.697,0.487,0.262,0.148,0.607,0.622,0.684
ROUGE-1,0.853,0.881,0.585,0.514,0.666,0.631,0.645,0.573,0.867,0.774,0.754,0.696,0.623,0.362,0.876,0.899,0.824,0.522,0.727,0.658,0.484,0.359,0.294,0.986,0.986,0.986
ROUGE-4,0.513,0.39,0.043,0.053,0.107,0.087,0.089,0.042,0.764,0.729,0.724,0.669,0.582,0.328,0.681,0.651,0.401,0.049,0.309,0.094,0.011,0.0,0.009,0.859,0.867,0.954
ROUGE-L,0.85,0.737,0.45,0.386,0.568,0.521,0.519,0.39,0.867,0.772,0.75,0.692,0.619,0.362,0.876,0.899,0.805,0.511,0.716,0.647,0.461,0.149,0.222,0.207,0.385,0.54
ROUGE-Lsum,0.853,0.831,0.535,0.465,0.643,0.597,0.619,0.511,0.867,0.774,0.752,0.694,0.623,0.362,0.876,0.899,0.818,0.519,0.727,0.655,0.482,0.35,0.252,0.954,0.986,0.986
VCS_LCT0,0.943,0.944,0.894,0.912,0.935,0.923,0.935,0.924,0.882,0.604,0.724,0.626,0.536,0.0,0.458,0.872,0.972,0.0,0.433,0.812,0.0,0.0,0.831,0.0,0.134,0.392
VCS_LCT1,0.97,0.981,0.951,0.939,0.937,0.924,0.935,0.927,0.903,0.704,0.763,0.665,0.614,0.507,0.458,0.872,0.972,0.0,0.449,0.812,0.0,0.0,0.834,0.386,0.146,0.392
