Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.741,0.778,0.555,0.371,0.773,0.617,0.578,0.29,0.635,0.652,0.475,0.361,0.398,0.041,0.749,0.886,0.741,0.641,0.498,0.662,0.427,0.331,0.123,1.0,1.0,1.0
BLEU-4,0.473,0.464,0.284,0.136,0.565,0.343,0.356,0.106,0.556,0.649,0.469,0.357,0.392,0.04,0.583,0.728,0.402,0.278,0.117,0.282,0.055,0.019,0.027,0.871,0.882,0.997
METEOR,0.833,0.855,0.514,0.366,0.81,0.697,0.682,0.308,0.841,0.827,0.818,0.777,0.484,0.22,0.851,0.904,0.803,0.703,0.459,0.721,0.419,0.242,0.18,0.583,0.631,0.581
ROUGE-1,0.753,0.872,0.751,0.639,0.858,0.756,0.728,0.559,0.779,0.789,0.649,0.537,0.685,0.377,0.792,0.889,0.752,0.658,0.521,0.68,0.451,0.347,0.411,1.0,1.0,1.0
ROUGE-4,0.322,0.319,0.212,0.08,0.467,0.245,0.279,0.073,0.599,0.783,0.633,0.523,0.662,0.346,0.482,0.602,0.222,0.109,0.031,0.122,0.009,0.002,0.026,0.755,0.774,0.993
ROUGE-L,0.751,0.719,0.666,0.549,0.833,0.683,0.676,0.434,0.779,0.789,0.647,0.535,0.682,0.373,0.792,0.889,0.714,0.65,0.452,0.656,0.391,0.144,0.293,0.211,0.332,0.519
ROUGE-Lsum,0.753,0.831,0.748,0.631,0.856,0.747,0.723,0.55,0.779,0.789,0.649,0.537,0.685,0.377,0.792,0.889,0.752,0.656,0.519,0.677,0.442,0.345,0.404,0.991,1.0,1.0
VCS_LCT0,0.963,0.947,0.953,0.867,0.94,0.934,0.931,0.746,0.858,0.79,0.779,0.614,0.595,0.107,0.68,0.849,0.894,0.0,0.305,0.82,0.0,0.0,0.74,0.0,0.12,0.453
VCS_LCT1,0.964,0.967,0.959,0.915,0.972,0.935,0.932,0.857,0.86,0.792,0.786,0.623,0.647,0.21,0.689,0.849,0.93,0.006,0.351,0.825,0.0,0.0,0.805,0.454,0.222,0.455
