Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.725,0.747,0.434,0.249,0.525,0.456,0.446,0.276,0.703,0.65,0.526,0.439,0.452,0.028,0.869,0.902,0.805,0.717,0.492,0.58,0.486,0.338,0.064,1.0,1.0,1.0
BLEU-4,0.433,0.478,0.182,0.088,0.171,0.139,0.145,0.082,0.631,0.633,0.524,0.437,0.45,0.027,0.629,0.788,0.516,0.409,0.065,0.145,0.059,0.012,0.017,0.902,0.904,0.997
METEOR,0.798,0.873,0.367,0.296,0.582,0.549,0.556,0.293,0.884,0.637,0.815,0.788,0.484,0.209,0.877,0.921,0.836,0.757,0.453,0.589,0.493,0.241,0.177,0.567,0.614,0.62
ROUGE-1,0.736,0.886,0.645,0.556,0.675,0.618,0.613,0.516,0.828,0.786,0.69,0.611,0.707,0.354,0.873,0.905,0.828,0.728,0.516,0.632,0.505,0.357,0.354,0.994,0.994,0.994
ROUGE-4,0.271,0.367,0.118,0.077,0.074,0.059,0.07,0.04,0.667,0.737,0.675,0.598,0.68,0.33,0.467,0.695,0.346,0.236,0.009,0.046,0.004,0.0,0.02,0.797,0.802,0.974
ROUGE-L,0.731,0.733,0.541,0.444,0.571,0.508,0.448,0.372,0.828,0.784,0.69,0.611,0.707,0.354,0.841,0.903,0.788,0.721,0.44,0.569,0.473,0.17,0.291,0.229,0.366,0.544
ROUGE-Lsum,0.734,0.845,0.637,0.541,0.67,0.612,0.599,0.485,0.828,0.786,0.69,0.611,0.707,0.354,0.873,0.905,0.824,0.728,0.508,0.619,0.501,0.357,0.347,0.966,0.979,0.994
VCS_LCT0,0.962,0.973,0.898,0.8,0.861,0.78,0.764,0.869,0.896,0.664,0.698,0.58,0.665,0.0,0.735,0.883,0.948,0.434,0.296,0.798,0.164,0.0,0.745,0.0,0.029,0.417
VCS_LCT1,0.963,0.975,0.922,0.815,0.863,0.782,0.82,0.879,0.896,0.709,0.7,0.582,0.708,0.0,0.735,0.883,0.948,0.434,0.302,0.798,0.164,0.0,0.761,0.464,0.16,0.417
