Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.724,0.845,0.184,0.166,0.661,0.529,0.381,0.2,0.648,0.686,0.517,0.426,0.338,0.019,0.862,0.901,0.781,0.731,0.571,0.665,0.495,0.293,0.084,0.981,0.981,0.981
BLEU-4,0.407,0.666,0.068,0.044,0.339,0.198,0.128,0.049,0.551,0.658,0.507,0.418,0.327,0.018,0.743,0.764,0.489,0.448,0.2,0.317,0.066,0.005,0.024,0.887,0.881,0.964
METEOR,0.807,0.96,0.237,0.241,0.711,0.578,0.504,0.232,0.835,0.757,0.82,0.791,0.428,0.186,0.917,0.917,0.814,0.775,0.635,0.7,0.484,0.23,0.185,0.559,0.612,0.564
ROUGE-1,0.737,0.931,0.477,0.495,0.787,0.67,0.545,0.472,0.783,0.82,0.691,0.606,0.645,0.333,0.89,0.904,0.798,0.74,0.59,0.682,0.51,0.313,0.392,0.992,0.992,0.992
ROUGE-4,0.235,0.614,0.077,0.044,0.231,0.098,0.068,0.036,0.576,0.754,0.662,0.581,0.606,0.313,0.664,0.653,0.318,0.271,0.073,0.168,0.007,0.0,0.032,0.807,0.796,0.957
ROUGE-L,0.73,0.871,0.404,0.394,0.724,0.559,0.446,0.343,0.776,0.816,0.688,0.604,0.638,0.333,0.89,0.904,0.779,0.733,0.58,0.649,0.441,0.156,0.317,0.241,0.387,0.503
ROUGE-Lsum,0.737,0.911,0.464,0.458,0.783,0.659,0.531,0.453,0.783,0.818,0.691,0.606,0.645,0.333,0.89,0.904,0.795,0.738,0.587,0.679,0.503,0.308,0.378,0.992,0.992,0.992
VCS_LCT0,0.876,0.988,0.759,0.697,0.976,0.877,0.809,0.836,0.858,0.693,0.726,0.591,0.604,0.0,0.335,0.911,0.956,0.265,0.341,0.686,0.0,0.0,0.71,0.0,0.025,0.441
VCS_LCT1,0.876,0.993,0.83,0.786,0.976,0.881,0.828,0.862,0.858,0.728,0.73,0.597,0.64,0.087,0.335,0.911,0.956,0.265,0.341,0.693,0.0,0.0,0.821,0.464,0.145,0.441
