Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.678,0.904,0.428,0.29,0.63,0.547,0.558,0.455,0.75,0.675,0.597,0.501,0.423,0.046,0.933,0.84,0.807,0.533,0.447,0.565,0.453,0.307,0.114,0.991,0.991,0.991
BLEU-4,0.377,0.687,0.197,0.119,0.278,0.214,0.239,0.169,0.696,0.66,0.59,0.495,0.415,0.045,0.869,0.634,0.576,0.12,0.061,0.153,0.044,0.005,0.034,0.918,0.921,0.981
METEOR,0.744,0.899,0.414,0.337,0.659,0.604,0.626,0.392,0.902,0.778,0.827,0.801,0.476,0.213,0.947,0.857,0.82,0.54,0.399,0.572,0.39,0.225,0.207,0.612,0.695,0.686
ROUGE-1,0.698,0.946,0.683,0.595,0.77,0.702,0.706,0.653,0.859,0.79,0.737,0.658,0.669,0.377,0.943,0.84,0.826,0.546,0.461,0.577,0.469,0.333,0.423,0.967,0.967,0.967
ROUGE-4,0.229,0.554,0.154,0.104,0.151,0.118,0.131,0.1,0.74,0.709,0.674,0.602,0.589,0.328,0.82,0.481,0.427,0.022,0.007,0.035,0.004,0.0,0.039,0.791,0.8,0.894
ROUGE-L,0.687,0.81,0.593,0.507,0.648,0.555,0.595,0.469,0.859,0.785,0.73,0.652,0.669,0.377,0.943,0.838,0.804,0.522,0.425,0.527,0.418,0.144,0.316,0.219,0.411,0.523
ROUGE-Lsum,0.698,0.899,0.667,0.566,0.747,0.674,0.683,0.608,0.859,0.789,0.735,0.658,0.669,0.377,0.943,0.84,0.823,0.539,0.461,0.57,0.462,0.315,0.41,0.947,0.967,0.943
VCS_LCT0,0.889,0.961,0.938,0.887,0.913,0.863,0.872,0.92,0.837,0.655,0.752,0.632,0.637,0.0,0.822,0.83,0.938,0.0,0.084,0.306,0.0,0.0,0.848,0.0,0.109,0.454
VCS_LCT1,0.889,0.992,0.94,0.892,0.921,0.867,0.874,0.921,0.842,0.733,0.757,0.637,0.688,0.0,0.822,0.83,0.938,0.0,0.084,0.306,0.0,0.0,0.855,0.462,0.133,0.454
