Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.93,0.811,0.423,0.138,0.676,0.478,0.6,0.466,0.695,0.629,0.621,0.509,0.487,0.036,0.81,0.911,0.81,0.741,0.59,0.701,0.514,0.331,0.031,1.0,1.0,1.0
BLEU-4,0.84,0.553,0.185,0.031,0.316,0.148,0.254,0.203,0.631,0.627,0.613,0.502,0.484,0.035,0.601,0.783,0.556,0.458,0.242,0.374,0.12,0.005,0.002,0.946,0.94,0.997
METEOR,0.959,0.857,0.44,0.234,0.654,0.526,0.599,0.431,0.86,0.854,0.865,0.838,0.545,0.228,0.843,0.918,0.842,0.783,0.643,0.724,0.52,0.235,0.149,0.628,0.701,0.687
ROUGE-1,0.932,0.907,0.679,0.464,0.766,0.613,0.718,0.678,0.817,0.772,0.772,0.679,0.733,0.375,0.827,0.911,0.827,0.749,0.619,0.733,0.553,0.358,0.297,1.0,1.0,1.0
ROUGE-4,0.764,0.451,0.14,0.019,0.174,0.052,0.131,0.137,0.678,0.767,0.747,0.657,0.723,0.358,0.453,0.674,0.386,0.288,0.104,0.206,0.031,0.0,0.0,0.889,0.88,0.993
ROUGE-L,0.932,0.773,0.578,0.359,0.655,0.462,0.565,0.522,0.81,0.772,0.768,0.676,0.733,0.375,0.827,0.905,0.8,0.747,0.586,0.694,0.496,0.16,0.187,0.24,0.404,0.592
ROUGE-Lsum,0.932,0.86,0.655,0.442,0.746,0.591,0.689,0.636,0.817,0.772,0.768,0.676,0.733,0.375,0.827,0.911,0.818,0.749,0.612,0.72,0.542,0.352,0.263,0.994,1.0,1.0
VCS_LCT0,0.969,0.961,0.946,0.84,0.959,0.846,0.941,0.931,0.891,0.757,0.692,0.571,0.608,0.0,0.486,0.797,0.956,0.089,0.327,0.731,0.0,0.0,0.441,0.0,0.0,0.404
VCS_LCT1,0.969,0.98,0.946,0.895,0.959,0.85,0.943,0.934,0.891,0.764,0.695,0.578,0.7,0.0,0.486,0.797,0.956,0.104,0.327,0.731,0.0,0.0,0.568,0.455,0.079,0.404
