Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.851,0.864,0.368,0.312,0.772,0.67,0.824,0.387,0.71,0.677,0.601,0.489,0.446,0.068,0.875,0.893,0.76,0.745,0.631,0.698,0.531,0.34,0.061,1.0,1.0,1.0
BLEU-4,0.663,0.665,0.171,0.14,0.543,0.418,0.567,0.142,0.651,0.675,0.598,0.486,0.443,0.067,0.72,0.739,0.476,0.46,0.256,0.316,0.081,0.009,0.016,0.928,0.93,0.997
METEOR,0.893,0.888,0.342,0.307,0.823,0.766,0.776,0.344,0.876,0.838,0.826,0.8,0.481,0.246,0.902,0.909,0.771,0.779,0.64,0.763,0.508,0.231,0.165,0.609,0.636,0.626
ROUGE-1,0.856,0.937,0.653,0.626,0.867,0.801,0.887,0.645,0.829,0.804,0.75,0.656,0.708,0.422,0.888,0.898,0.784,0.757,0.634,0.698,0.542,0.358,0.369,0.997,0.997,0.997
ROUGE-4,0.523,0.574,0.155,0.132,0.462,0.338,0.445,0.092,0.697,0.794,0.739,0.646,0.688,0.394,0.604,0.607,0.305,0.283,0.104,0.141,0.009,0.0,0.024,0.847,0.849,0.983
ROUGE-L,0.856,0.836,0.566,0.542,0.817,0.744,0.818,0.491,0.829,0.804,0.75,0.656,0.708,0.422,0.881,0.894,0.737,0.753,0.62,0.687,0.513,0.159,0.297,0.259,0.33,0.56
ROUGE-Lsum,0.856,0.896,0.63,0.602,0.855,0.79,0.874,0.591,0.829,0.804,0.748,0.655,0.705,0.418,0.888,0.894,0.766,0.755,0.631,0.694,0.533,0.347,0.345,0.913,0.959,0.997
VCS_LCT0,0.874,0.842,0.901,0.915,0.887,0.881,0.902,0.914,0.854,0.729,0.676,0.469,0.524,0.0,0.658,0.877,0.91,0.0,0.147,0.811,0.0,0.0,0.745,0.0,0.0,0.38
VCS_LCT1,0.882,0.944,0.93,0.917,0.929,0.926,0.925,0.926,0.857,0.777,0.687,0.493,0.621,0.0,0.658,0.88,0.911,0.019,0.176,0.812,0.0,0.0,0.749,0.396,0.027,0.388
