Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.77,0.908,0.311,0.119,0.591,0.522,0.541,0.443,0.69,0.643,0.605,0.509,0.486,0.078,0.866,0.813,0.857,0.575,0.657,0.628,0.525,0.373,0.118,0.993,0.993,0.993
BLEU-4,0.52,0.626,0.158,0.031,0.241,0.2,0.178,0.196,0.617,0.63,0.597,0.502,0.481,0.077,0.707,0.616,0.644,0.208,0.314,0.286,0.098,0.006,0.034,0.92,0.922,0.984
METEOR,0.825,0.931,0.346,0.223,0.634,0.6,0.588,0.374,0.875,0.767,0.829,0.806,0.521,0.252,0.891,0.846,0.888,0.604,0.702,0.698,0.512,0.26,0.217,0.631,0.685,0.643
ROUGE-1,0.788,0.965,0.615,0.457,0.723,0.669,0.671,0.657,0.814,0.771,0.739,0.662,0.717,0.422,0.878,0.825,0.87,0.577,0.681,0.654,0.547,0.395,0.456,0.966,0.966,0.966
ROUGE-4,0.385,0.491,0.17,0.044,0.121,0.103,0.093,0.149,0.657,0.684,0.674,0.604,0.666,0.377,0.594,0.471,0.495,0.068,0.154,0.136,0.013,0.0,0.05,0.782,0.784,0.889
ROUGE-L,0.781,0.813,0.52,0.364,0.627,0.572,0.52,0.509,0.81,0.761,0.734,0.657,0.717,0.422,0.878,0.819,0.853,0.561,0.664,0.635,0.501,0.162,0.334,0.232,0.377,0.517
ROUGE-Lsum,0.783,0.907,0.593,0.448,0.704,0.648,0.638,0.611,0.812,0.764,0.739,0.662,0.717,0.422,0.878,0.823,0.864,0.571,0.672,0.65,0.541,0.388,0.415,0.957,0.96,0.964
VCS_LCT0,0.914,0.946,0.817,0.736,0.797,0.752,0.831,0.858,0.796,0.628,0.615,0.581,0.619,0.0,0.644,0.841,0.96,0.0,0.234,0.647,0.0,0.0,0.775,0.0,0.022,0.393
VCS_LCT1,0.919,0.957,0.826,0.785,0.806,0.765,0.842,0.866,0.805,0.711,0.635,0.594,0.692,0.131,0.668,0.841,0.961,0.0,0.265,0.647,0.0,0.0,0.797,0.414,0.131,0.4
