Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.681,0.804,0.406,0.155,0.638,0.552,0.537,0.41,0.785,0.661,0.561,0.463,0.586,0.067,0.811,0.837,0.849,0.608,0.627,0.638,0.484,0.335,0.036,0.996,0.996,0.996
BLEU-4,0.351,0.539,0.195,0.059,0.286,0.216,0.221,0.187,0.735,0.638,0.556,0.459,0.577,0.065,0.647,0.646,0.627,0.293,0.284,0.244,0.04,0.005,0.009,0.918,0.918,0.989
METEOR,0.773,0.876,0.38,0.255,0.613,0.576,0.554,0.374,0.938,0.763,0.839,0.811,0.596,0.25,0.863,0.856,0.903,0.637,0.63,0.624,0.442,0.239,0.14,0.598,0.627,0.625
ROUGE-1,0.704,0.901,0.654,0.499,0.733,0.68,0.665,0.621,0.88,0.792,0.713,0.628,0.773,0.418,0.841,0.838,0.86,0.623,0.642,0.654,0.496,0.354,0.308,0.985,0.985,0.985
ROUGE-4,0.184,0.416,0.162,0.076,0.146,0.11,0.122,0.149,0.77,0.712,0.682,0.6,0.721,0.378,0.539,0.501,0.472,0.148,0.13,0.09,0.002,0.0,0.035,0.802,0.802,0.946
ROUGE-L,0.691,0.776,0.553,0.383,0.64,0.563,0.548,0.484,0.88,0.787,0.711,0.627,0.771,0.415,0.841,0.833,0.84,0.615,0.606,0.605,0.405,0.17,0.225,0.253,0.377,0.496
ROUGE-Lsum,0.702,0.868,0.627,0.465,0.714,0.66,0.648,0.578,0.88,0.787,0.713,0.628,0.773,0.418,0.841,0.838,0.86,0.623,0.638,0.649,0.488,0.338,0.277,0.983,0.985,0.985
VCS_LCT0,0.599,0.978,0.828,0.634,0.872,0.913,0.893,0.778,0.916,0.671,0.746,0.597,0.69,0.0,0.463,0.783,0.958,0.0,0.362,0.669,0.0,0.0,0.516,0.0,0.0,0.41
VCS_LCT1,0.604,0.978,0.883,0.834,0.942,0.918,0.895,0.871,0.916,0.77,0.75,0.601,0.726,0.0,0.482,0.783,0.978,0.0,0.362,0.669,0.0,0.0,0.617,0.426,0.091,0.41
