Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.81,0.787,0.244,0.289,0.527,0.432,0.476,0.275,0.65,0.672,0.541,0.443,0.26,0.035,0.826,0.909,0.767,0.725,0.485,0.554,0.387,0.224,0.188,1.0,1.0,1.0
BLEU-4,0.58,0.571,0.073,0.115,0.195,0.128,0.149,0.061,0.586,0.657,0.537,0.439,0.257,0.034,0.705,0.814,0.528,0.421,0.128,0.165,0.04,0.004,0.038,0.919,0.914,0.995
METEOR,0.869,0.909,0.338,0.332,0.663,0.609,0.573,0.274,0.83,0.738,0.79,0.762,0.363,0.205,0.908,0.94,0.833,0.765,0.559,0.622,0.434,0.229,0.252,0.668,0.688,0.72
ROUGE-1,0.819,0.888,0.557,0.574,0.691,0.605,0.622,0.511,0.786,0.799,0.701,0.614,0.59,0.366,0.861,0.922,0.778,0.733,0.499,0.57,0.414,0.288,0.462,0.99,0.99,0.99
ROUGE-4,0.434,0.478,0.053,0.095,0.094,0.053,0.07,0.043,0.64,0.751,0.68,0.595,0.562,0.329,0.63,0.759,0.37,0.229,0.032,0.056,0.003,0.0,0.027,0.815,0.812,0.964
ROUGE-L,0.819,0.799,0.478,0.511,0.595,0.508,0.509,0.397,0.786,0.797,0.701,0.614,0.59,0.366,0.855,0.922,0.772,0.733,0.474,0.54,0.363,0.139,0.296,0.228,0.405,0.576
ROUGE-Lsum,0.819,0.834,0.522,0.553,0.656,0.565,0.58,0.473,0.786,0.799,0.701,0.614,0.59,0.366,0.861,0.922,0.778,0.733,0.496,0.557,0.404,0.27,0.399,0.961,0.987,0.99
VCS_LCT0,0.965,0.928,0.902,0.906,0.931,0.868,0.943,0.833,0.892,0.672,0.678,0.472,0.542,0.0,0.494,0.891,0.946,0.0,0.0,0.539,0.0,0.0,0.78,0.0,0.0,0.376
VCS_LCT1,0.965,0.978,0.903,0.91,0.941,0.883,0.945,0.834,0.894,0.773,0.687,0.497,0.651,0.05,0.5,0.891,0.946,0.0,0.0,0.539,0.0,0.0,0.791,0.406,0.246,0.376
