Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.679,0.723,0.429,0.175,0.718,0.625,0.647,0.346,0.701,0.634,0.543,0.445,0.308,0.016,0.865,0.831,0.805,0.681,0.539,0.703,0.471,0.293,0.148,1.0,1.0,1.0
BLEU-4,0.306,0.394,0.209,0.059,0.446,0.336,0.296,0.136,0.645,0.63,0.538,0.441,0.305,0.016,0.751,0.62,0.553,0.342,0.155,0.345,0.099,0.005,0.039,0.918,0.917,0.996
METEOR,0.74,0.833,0.359,0.226,0.703,0.677,0.617,0.34,0.829,0.836,0.835,0.806,0.428,0.183,0.899,0.845,0.855,0.695,0.55,0.736,0.491,0.232,0.2,0.575,0.64,0.598
ROUGE-1,0.69,0.858,0.68,0.49,0.798,0.733,0.721,0.596,0.826,0.773,0.703,0.616,0.626,0.324,0.89,0.838,0.827,0.691,0.549,0.717,0.488,0.314,0.449,0.993,0.993,0.993
ROUGE-4,0.137,0.262,0.166,0.047,0.319,0.221,0.169,0.085,0.698,0.759,0.682,0.597,0.593,0.305,0.674,0.462,0.399,0.162,0.047,0.176,0.024,0.0,0.027,0.828,0.818,0.972
ROUGE-L,0.686,0.661,0.588,0.37,0.756,0.656,0.622,0.464,0.826,0.772,0.703,0.616,0.626,0.324,0.89,0.833,0.817,0.691,0.538,0.701,0.474,0.16,0.321,0.292,0.456,0.5
ROUGE-Lsum,0.688,0.814,0.66,0.46,0.794,0.718,0.698,0.56,0.826,0.773,0.703,0.616,0.626,0.324,0.89,0.836,0.82,0.691,0.545,0.71,0.481,0.307,0.412,0.979,0.984,0.993
VCS_LCT0,0.878,0.949,0.964,0.681,0.98,0.965,0.97,0.903,0.869,0.783,0.739,0.567,0.564,0.0,0.634,0.7,0.969,0.067,0.051,0.702,0.0,0.0,0.808,0.0,0.052,0.461
VCS_LCT1,0.878,0.968,0.964,0.845,0.98,0.965,0.97,0.907,0.869,0.784,0.742,0.574,0.622,0.0,0.634,0.703,0.969,0.067,0.071,0.705,0.0,0.0,0.832,0.429,0.184,0.467
