Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.939,0.738,0.286,0.122,0.643,0.549,0.512,0.36,0.645,0.647,0.412,0.304,0.386,0.034,0.688,0.862,0.807,0.594,0.656,0.662,0.498,0.305,0.041,0.987,0.987,0.987
BLEU-4,0.842,0.366,0.101,0.023,0.329,0.255,0.16,0.102,0.543,0.598,0.406,0.3,0.379,0.033,0.475,0.708,0.513,0.308,0.275,0.279,0.096,0.005,0.009,0.814,0.808,0.974
METEOR,0.961,0.832,0.32,0.197,0.611,0.589,0.5,0.327,0.871,0.671,0.81,0.759,0.472,0.21,0.807,0.912,0.845,0.698,0.631,0.719,0.504,0.214,0.142,0.544,0.605,0.578
ROUGE-1,0.94,0.864,0.585,0.451,0.772,0.707,0.656,0.607,0.781,0.79,0.589,0.473,0.673,0.366,0.736,0.904,0.827,0.64,0.664,0.685,0.515,0.325,0.336,0.99,0.99,0.99
ROUGE-4,0.758,0.21,0.1,0.029,0.229,0.18,0.078,0.05,0.555,0.668,0.566,0.454,0.65,0.348,0.351,0.678,0.334,0.171,0.121,0.117,0.015,0.0,0.021,0.654,0.652,0.958
ROUGE-L,0.938,0.635,0.483,0.356,0.683,0.602,0.52,0.456,0.78,0.784,0.587,0.471,0.67,0.366,0.736,0.904,0.799,0.638,0.612,0.661,0.478,0.14,0.226,0.187,0.282,0.551
ROUGE-Lsum,0.938,0.809,0.568,0.441,0.767,0.7,0.636,0.598,0.78,0.785,0.589,0.473,0.673,0.366,0.736,0.904,0.827,0.64,0.662,0.685,0.513,0.325,0.326,0.984,0.988,0.988
VCS_LCT0,0.949,0.961,0.724,0.531,0.928,0.915,0.875,0.621,0.864,0.663,0.712,0.412,0.645,0.17,0.334,0.856,0.979,0.0,0.61,0.806,0.0,0.0,0.495,0.0,0.01,0.453
VCS_LCT1,0.949,0.961,0.897,0.661,0.957,0.918,0.911,0.775,0.866,0.707,0.716,0.421,0.683,0.24,0.342,0.856,0.98,0.0,0.621,0.809,0.0,0.0,0.675,0.455,0.112,0.453
