Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.9,0.764,0.198,0.146,0.591,0.512,0.597,0.192,0.725,0.663,0.646,0.553,0.485,0.033,0.823,0.888,0.848,0.573,0.628,0.683,0.619,0.358,0.071,1.0,1.0,1.0
BLEU-4,0.768,0.401,0.047,0.043,0.228,0.172,0.231,0.053,0.664,0.659,0.643,0.55,0.483,0.033,0.654,0.75,0.622,0.243,0.311,0.335,0.255,0.006,0.017,0.95,0.958,0.997
METEOR,0.921,0.869,0.253,0.216,0.565,0.523,0.527,0.232,0.878,0.791,0.868,0.848,0.551,0.22,0.873,0.902,0.883,0.622,0.677,0.711,0.631,0.245,0.165,0.573,0.613,0.642
ROUGE-1,0.905,0.877,0.525,0.461,0.712,0.655,0.698,0.498,0.842,0.794,0.785,0.713,0.734,0.366,0.847,0.892,0.856,0.625,0.637,0.687,0.63,0.374,0.395,0.997,0.997,0.997
ROUGE-4,0.664,0.252,0.045,0.047,0.118,0.093,0.118,0.042,0.708,0.778,0.773,0.702,0.714,0.336,0.535,0.639,0.45,0.13,0.161,0.171,0.103,0.0,0.025,0.888,0.904,0.983
ROUGE-L,0.905,0.681,0.424,0.362,0.569,0.5,0.544,0.403,0.842,0.794,0.785,0.713,0.734,0.366,0.847,0.885,0.843,0.61,0.619,0.658,0.621,0.16,0.291,0.242,0.402,0.521
ROUGE-Lsum,0.905,0.787,0.5,0.441,0.688,0.627,0.673,0.454,0.842,0.794,0.785,0.713,0.734,0.366,0.847,0.889,0.852,0.623,0.632,0.678,0.627,0.365,0.374,0.997,0.997,0.997
VCS_LCT0,0.967,0.976,0.871,0.878,0.887,0.854,0.936,0.908,0.866,0.762,0.726,0.664,0.689,0.0,0.436,0.903,0.984,0.0,0.285,0.765,0.216,0.0,0.855,0.0,0.093,0.373
VCS_LCT1,0.967,0.976,0.929,0.933,0.889,0.862,0.938,0.927,0.873,0.881,0.753,0.686,0.785,0.0,0.436,0.903,0.984,0.0,0.285,0.765,0.216,0.0,0.876,0.39,0.368,0.373
