Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.831,0.646,0.372,0.258,0.532,0.469,0.571,0.293,0.763,0.648,0.634,0.539,0.352,0.033,0.747,0.907,0.792,0.684,0.603,0.711,0.534,0.329,0.065,0.996,0.996,0.996
BLEU-4,0.612,0.321,0.131,0.107,0.193,0.155,0.221,0.076,0.713,0.637,0.629,0.535,0.346,0.033,0.563,0.782,0.536,0.421,0.229,0.371,0.15,0.025,0.014,0.939,0.942,0.989
METEOR,0.891,0.681,0.342,0.291,0.532,0.528,0.55,0.281,0.934,0.698,0.823,0.802,0.435,0.204,0.844,0.925,0.856,0.762,0.667,0.76,0.579,0.228,0.169,0.538,0.583,0.581
ROUGE-1,0.831,0.817,0.627,0.588,0.674,0.632,0.692,0.53,0.865,0.774,0.765,0.692,0.642,0.364,0.796,0.911,0.807,0.718,0.605,0.718,0.555,0.35,0.378,0.977,0.977,0.977
ROUGE-4,0.451,0.226,0.085,0.126,0.102,0.084,0.107,0.043,0.761,0.716,0.721,0.652,0.613,0.346,0.467,0.681,0.377,0.281,0.09,0.196,0.042,0.004,0.017,0.846,0.843,0.924
ROUGE-L,0.831,0.658,0.513,0.481,0.547,0.498,0.572,0.358,0.863,0.772,0.764,0.69,0.642,0.364,0.796,0.9,0.799,0.718,0.584,0.702,0.536,0.14,0.264,0.261,0.396,0.492
ROUGE-Lsum,0.831,0.762,0.608,0.558,0.649,0.611,0.671,0.49,0.865,0.772,0.765,0.692,0.642,0.364,0.796,0.909,0.805,0.718,0.597,0.711,0.551,0.332,0.358,0.977,0.977,0.977
VCS_LCT0,0.947,0.911,0.9,0.839,0.802,0.75,0.886,0.85,0.879,0.733,0.711,0.624,0.533,0.0,0.337,0.881,0.957,0.0,0.245,0.781,0.188,0.0,0.782,0.0,0.021,0.366
VCS_LCT1,0.947,0.911,0.902,0.86,0.804,0.757,0.889,0.855,0.879,0.799,0.725,0.638,0.601,0.156,0.337,0.881,0.957,0.0,0.258,0.782,0.188,0.0,0.804,0.385,0.228,0.366
