Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.494,0.153,0.39,0.654,0.074,0.39,0.595,0.934,0.94
A3-A1,0.581,0.148,0.472,0.66,0.056,0.466,0.637,0.866,0.943
A3-A4,0.457,0.168,0.376,0.666,0.096,0.466,0.616,0.956,0.957
