Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.701,0.284,0.548,0.756,0.139,0.595,0.731,0.891,0.922
A3-A4,0.659,0.277,0.513,0.748,0.147,0.574,0.725,0.846,0.891
A3-A2,0.556,0.215,0.414,0.697,0.115,0.523,0.675,0.716,0.845
