Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.547,0.245,0.434,0.701,0.166,0.556,0.668,0.739,0.835
A3-A2,0.419,0.087,0.322,0.57,0.03,0.338,0.538,0.663,0.748
A3-A4,0.816,0.626,0.685,0.889,0.556,0.855,0.885,0.82,0.845
