Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.451,0.109,0.351,0.586,0.042,0.389,0.547,0.574,0.796
A3-A1,0.892,0.75,0.827,0.936,0.693,0.907,0.932,0.875,0.948
A3-A4,0.885,0.798,0.842,0.942,0.786,0.935,0.942,0.908,0.942
