Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.513,0.193,0.352,0.652,0.11,0.514,0.63,0.941,0.95
A3-A1,0.92,0.783,0.83,0.947,0.733,0.94,0.947,0.924,0.972
A3-A4,0.933,0.856,0.901,0.975,0.889,0.971,0.973,0.911,0.938
