Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.854,0.561,0.713,0.901,0.393,0.816,0.884,0.94,0.961
A3-A2,0.434,0.104,0.357,0.573,0.045,0.377,0.541,0.619,0.774
A3-A4,0.987,0.958,0.98,0.992,0.936,0.945,0.992,0.916,0.937
