Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.439,0.163,0.386,0.619,0.088,0.43,0.579,0.909,0.932
A3-A1,0.761,0.4,0.586,0.8,0.246,0.679,0.785,0.927,0.942
A3-A4,0.752,0.415,0.64,0.821,0.269,0.687,0.8,0.97,0.97
