Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.673,0.247,0.572,0.716,0.103,0.577,0.696,0.833,0.87
A3-A2,0.4,0.093,0.32,0.544,0.034,0.347,0.516,0.707,0.81
A3-A4,0.453,0.142,0.384,0.619,0.069,0.412,0.598,0.753,0.844
