Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.507,0.172,0.391,0.625,0.081,0.447,0.601,0.802,0.865
A3-A1,0.939,0.838,0.876,0.957,0.772,0.953,0.957,0.894,0.925
A3-A4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
