Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.923,0.791,0.848,0.946,0.707,0.938,0.946,0.94,0.963
A3-A2,0.555,0.154,0.401,0.63,0.046,0.455,0.599,0.882,0.912
A3-A4,0.981,0.949,0.957,0.985,0.922,0.985,0.985,0.981,0.988
