Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.392,0.088,0.283,0.567,0.037,0.367,0.528,0.46,0.584
A3-A1,0.958,0.898,0.896,0.979,0.868,0.975,0.979,0.896,0.902
A3-A4,0.996,0.986,0.99,0.996,0.976,0.996,0.996,0.99,0.99
