Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.72,0.36,0.621,0.768,0.217,0.695,0.749,0.934,0.974
A3-A2,0.367,0.099,0.334,0.564,0.058,0.408,0.538,0.842,0.879
A3-A4,0.556,0.156,0.446,0.659,0.053,0.47,0.635,0.826,0.888
