Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.9,0.709,0.814,0.935,0.596,0.92,0.935,0.842,0.884
A3-A2,0.488,0.122,0.378,0.608,0.042,0.428,0.594,0.797,0.83
A3-A4,0.958,0.903,0.919,0.972,0.853,0.967,0.972,0.911,0.937
