Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.481,0.189,0.411,0.625,0.106,0.494,0.609,0.747,0.769
A3-A1,0.947,0.826,0.889,0.957,0.743,0.943,0.954,0.934,0.951
A3-A4,0.959,0.889,0.912,0.969,0.849,0.969,0.969,0.91,0.944
