Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.468,0.153,0.345,0.592,0.068,0.395,0.574,0.804,0.887
A3-A1,0.926,0.768,0.832,0.945,0.662,0.921,0.945,0.93,0.947
A3-A4,0.98,0.945,0.972,0.986,0.924,0.977,0.986,0.983,0.992
