Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.918,0.787,0.783,0.951,0.721,0.943,0.949,0.906,0.949
A3-A2,0.461,0.112,0.32,0.595,0.042,0.377,0.576,0.543,0.74
A3-A4,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.999,0.999
