Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.417,0.038,0.325,0.577,0.015,0.357,0.538,0.647,0.683
A3-A1,0.917,0.795,0.86,0.956,0.74,0.947,0.956,0.861,0.895
A3-A4,0.98,0.952,0.965,0.991,0.948,0.991,0.991,0.931,0.952
