Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.427,0.077,0.333,0.574,0.033,0.404,0.53,0.865,0.885
A3-A1,0.953,0.879,0.895,0.968,0.836,0.966,0.968,0.915,0.928
A3-A4,0.989,0.979,0.992,0.992,0.975,0.992,0.992,0.999,0.999
