Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.429,0.116,0.322,0.542,0.047,0.365,0.522,0.779,0.836
A3-A1,0.953,0.887,0.924,0.97,0.842,0.97,0.97,0.975,0.997
A3-A4,0.955,0.888,0.936,0.969,0.838,0.961,0.967,0.926,0.934
