Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.475,0.115,0.359,0.591,0.042,0.343,0.535,0.782,0.827
A3-A1,0.993,0.987,0.982,0.993,0.98,0.993,0.993,0.986,0.987
A3-A4,0.989,0.975,0.989,0.997,0.99,0.997,0.997,0.977,0.996
