Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.707,0.442,0.575,0.834,0.402,0.776,0.829,0.87,0.905
A3-A2,0.367,0.046,0.286,0.506,0.018,0.33,0.494,0.799,0.863
A3-A4,0.782,0.591,0.725,0.891,0.605,0.863,0.886,0.844,0.879
