Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.317,0.062,0.289,0.54,0.022,0.36,0.501,0.83,0.844
A3-A1,0.975,0.949,0.961,0.978,0.927,0.974,0.976,0.929,0.945
A3-A4,0.993,0.98,0.993,0.995,0.968,0.986,0.995,0.991,0.998
