Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.97,0.925,0.962,0.972,0.89,0.966,0.972,0.947,0.962
A3-A2,0.395,0.074,0.332,0.519,0.017,0.351,0.491,0.815,0.827
A3-A4,0.567,0.353,0.56,0.774,0.326,0.69,0.753,0.89,0.944
