Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.34,0.084,0.291,0.511,0.037,0.352,0.49,0.603,0.648
A3-A1,0.848,0.659,0.746,0.907,0.567,0.869,0.905,0.933,0.943
A3-A4,0.989,0.981,0.991,0.996,0.979,0.994,0.994,0.963,0.963
