Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.534,0.133,0.41,0.653,0.041,0.451,0.61,0.783,0.816
A3-A1,0.95,0.875,0.937,0.969,0.842,0.964,0.966,0.915,0.969
A3-A4,0.973,0.944,0.976,0.985,0.947,0.985,0.985,0.997,0.997
