Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.788,0.428,0.686,0.831,0.28,0.683,0.806,0.931,0.933
A3-A2,0.495,0.127,0.402,0.627,0.051,0.432,0.601,0.847,0.856
A3-A4,0.622,0.214,0.493,0.706,0.115,0.501,0.668,0.847,0.88
