Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.501,0.091,0.356,0.594,0.023,0.408,0.573,0.763,0.868
A3-A1,0.924,0.766,0.851,0.955,0.698,0.924,0.952,0.959,0.983
A3-A4,0.94,0.861,0.935,0.963,0.819,0.95,0.961,0.95,0.97
