Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.857,0.642,0.712,0.906,0.519,0.846,0.895,0.923,0.944
A3-A2,0.564,0.144,0.39,0.644,0.046,0.451,0.596,0.912,0.914
A3-A4,0.998,0.995,0.988,0.998,0.992,0.998,0.998,0.988,0.988
