Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.876,0.696,0.815,0.929,0.665,0.875,0.925,0.935,0.972
A3-A2,0.516,0.102,0.392,0.599,0.027,0.398,0.579,0.849,0.865
A3-A4,0.993,0.975,0.994,0.994,0.957,0.974,0.994,0.95,0.998
