Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.583,0.177,0.477,0.692,0.079,0.471,0.627,0.827,0.833
A3-A4,0.527,0.212,0.418,0.684,0.111,0.506,0.653,0.888,0.891
A3-A1,0.672,0.297,0.568,0.753,0.155,0.592,0.71,0.912,0.922
