Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.516,0.157,0.406,0.617,0.076,0.453,0.58,0.914,0.927
A3-A1,0.978,0.95,0.985,0.99,0.949,0.988,0.99,0.997,0.997
A3-A4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
