Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.503,0.129,0.375,0.584,0.038,0.397,0.553,0.786,0.824
A3-A1,0.95,0.846,0.868,0.961,0.763,0.954,0.961,0.955,0.981
A3-A4,0.97,0.934,0.966,0.984,0.933,0.984,0.984,0.961,0.978
