Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.438,0.125,0.338,0.59,0.061,0.443,0.565,0.773,0.864
A3-A1,0.947,0.867,0.916,0.964,0.825,0.964,0.964,0.883,0.922
A3-A4,0.844,0.656,0.781,0.903,0.57,0.83,0.885,0.837,0.905
