Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.492,0.13,0.365,0.597,0.047,0.402,0.555,0.845,0.847
A3-A1,0.962,0.889,0.912,0.97,0.832,0.963,0.97,0.949,0.966
A3-A4,0.973,0.929,0.957,0.989,0.926,0.982,0.989,0.959,0.968
