Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.461,0.144,0.379,0.615,0.081,0.444,0.594,0.627,0.762
A3-A4,0.639,0.286,0.508,0.729,0.163,0.546,0.701,0.864,0.916
A3-A1,0.672,0.276,0.515,0.731,0.134,0.602,0.71,0.778,0.854
