Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.586,0.16,0.427,0.618,0.057,0.404,0.599,0.777,0.852
A3-A1,0.904,0.878,0.989,0.951,0.899,0.938,0.951,0.937,0.964
A3-A4,0.878,0.751,0.918,0.929,0.697,0.868,0.926,0.909,0.967
