Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.604,0.297,0.491,0.749,0.205,0.659,0.737,0.92,0.958
A3-A4,0.494,0.342,0.44,0.726,0.375,0.663,0.72,0.901,0.954
A3-A2,0.454,0.163,0.387,0.614,0.087,0.466,0.589,0.898,0.94
