Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.918,0.757,0.88,0.947,0.661,0.925,0.947,0.962,0.964
A3-A4,0.445,0.25,0.451,0.695,0.228,0.624,0.681,0.904,0.905
A3-A2,0.469,0.123,0.361,0.597,0.044,0.432,0.582,0.755,0.853
