Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.486,0.128,0.348,0.617,0.049,0.446,0.6,0.731,0.788
A3-A1,0.824,0.628,0.678,0.887,0.54,0.851,0.88,0.9,0.919
A3-A4,0.8,0.59,0.638,0.871,0.491,0.823,0.864,0.893,0.91
