Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.463,0.125,0.382,0.647,0.064,0.452,0.612,0.907,0.908
A3-A4,0.471,0.157,0.422,0.669,0.092,0.498,0.648,0.822,0.865
A3-A1,0.584,0.214,0.458,0.727,0.111,0.573,0.706,0.899,0.92
