Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.887,0.743,0.769,0.919,0.67,0.902,0.919,0.824,0.847
A3-A2,0.39,0.102,0.306,0.552,0.053,0.388,0.52,0.531,0.761
A3-A4,0.978,0.961,0.97,0.992,0.966,0.992,0.992,0.964,0.975
