Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.402,0.077,0.329,0.545,0.031,0.359,0.517,0.768,0.783
A3-A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A3-A4,0.993,0.98,0.991,0.995,0.973,0.992,0.995,0.992,0.998
