Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.678,0.278,0.529,0.756,0.15,0.559,0.72,0.949,0.951
A3-A2,0.545,0.191,0.413,0.673,0.098,0.488,0.654,0.923,0.926
A3-A4,0.581,0.233,0.451,0.71,0.129,0.513,0.686,0.863,0.94
