Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A2,0.519,0.136,0.394,0.621,0.058,0.382,0.589,0.726,0.771
A3-A1,0.638,0.292,0.608,0.732,0.167,0.594,0.721,0.916,0.949
A3-A4,0.633,0.224,0.562,0.725,0.103,0.514,0.705,0.579,0.836
