Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A3-A1,0.615,0.224,0.569,0.712,0.101,0.566,0.683,0.724,0.823
A3-A4,0.59,0.241,0.458,0.705,0.137,0.496,0.683,0.868,0.949
A3-A2,0.582,0.228,0.464,0.673,0.116,0.517,0.651,0.815,0.918
